Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Agency Description,Color Description,Body Style Description
4313852270,08/06/2017,409,,,NE,201709,,FORD,PU,WT,11413 SHERMAN WAY,00315,53,21211B,BLK BIKE PATH OR LANE,93,6446912.493504,,,
4313852281,08/06/2017,414,,,CA,201803,,GMC,PU,WT,7521 LANKERSHIM BLVD,00315,53,21211B,BLK BIKE PATH OR LANE,93,6444420.962901,,,
4313852292,08/06/2017,417,,,CA,201802,,BMW,PA,WT,7500 LANKERSHIM BLVD,00315,53,21211B,BLK BIKE PATH OR LANE,93,6444420.442478,,,
4313852303,08/06/2017,419,,,MN,201705,,DODG,PA,MR,7500 LANKERSHIM BLVD,00315,53,21211B,BLK BIKE PATH OR LANE,93,6444420.442478,,,
4313852513,08/07/2017,127,,,CA,,,FORD,PU,WT,5317 LAUREL CANYON BLVD,00315,53,21211B,BLK BIKE PATH OR LANE,93,6441727.178561,,,
4313852535,08/07/2017,138,,,AZ,,,FORD,VN,OT,4215 TUJUNGA AVE,00315,53,21211B,BLK BIKE PATH OR LANE,93,6446999.782272,,,
4313852664,08/07/2017,712,,,CA,201803,,INTL,VN,WT,6100 LANKERSHIM BLVD,00315,53,21211B,BLK BIKE PATH OR LANE,93,6445375.427899,,,
4313852686,08/08/2017,444,,,CA,201803,,FORD,PU,WT,12101 BURBANK BLVD,00315,53,21211B,BLK BIKE PATH OR LANE,93,6441733.806339,,,
4313852756,08/08/2017,555,,,NV,201806,,FORD,PA,RD,12000 RIVERSIDE DR,00315,53,21211B,BLK BIKE PATH OR LANE,93,6442383.362722,,,
4313852885,08/09/2017,156,,,CA,201709,,FORD,MH,TN,12600 RIVERSIDE DR,00315,53,21211B,BLK BIKE PATH OR LANE,93,6438511.582991,,,
4313852896,08/09/2017,158,,,CA,201805,,KW,TK,WT,12400 RIVERSIDE DR,00315,53,21211B,BLK BIKE PATH OR LANE,93,6439715.363722,,,
4313852966,08/09/2017,300,,,CA,201711,,HYUN,PA,BK,7500 LAUREL CANYON BLVD,00315,53,21211B,BLK BIKE PATH OR LANE,93,6434363.553231,,,
4313853423,08/13/2017,649,,,CA,,,GMC,PA,YE,12600 CHANDLER BLVD,00315,53,21211B,BLK BIKE PATH OR LANE,93,6438441.746796,,,
4313853644,08/14/2017,407,,,CA,201803,,CHEV,PA,GY,7505 FOOTHILL BLVD,00316,53,21211B,BLK BIKE PATH OR LANE,93,6472333.009018,,,
4313853854,08/15/2017,334,,,AZ,,,FORD,VN,WT,8701 GLENOAKS BLVD,00316,53,21211B,BLK BIKE PATH OR LANE,93,6451533.720784,,,
4313853913,08/15/2017,614,,,CA,201704,,INTL,TK,WT,11700 ROSCOE BLVD,00316,53,21211B,BLK BIKE PATH OR LANE,93,6444062.5759296,,,
4313853946,08/16/2017,49,,,CA,201709,,DODG,PU,RD,8400 LAUREL CANYON BLVD,00316,53,21211B,BLK BIKE PATH OR LANE,93,6434291.750426,,,
4313853972,08/16/2017,202,,,CA,201805,,BMW,PA,GY,7636 FOOTHILL BLVD,00316,53,21211B,BLK BIKE PATH OR LANE,93,6471355.318584,,,
4313878214,07/25/2017,1055,,,CA,201802,,TOYT,PA,BK,610 MAIN ST,907R,51,21211B,BLK BIKE PATH OR LANE,93,6417606.203236,,,
4313879231,07/31/2017,1403,,,CA,201710,,AUDI,PA,BK,234 GRAND BOULEVARD,00164,51,21211B,BLK BIKE PATH OR LANE,93,6419067.82993,,,
4313882952,08/08/2017,1247,,,CA,201806,,FORD,PA,BK,11678 SAN VICENTE BL,00119,51,21211B,BLK BIKE PATH OR LANE,93,6421013.153979,,,
4313908362,10/04/2017,1142,,,CA,201712,,CHEV,PA,RD,1710 SUNSET BLVD,00610,56,21211B,BLK BIKE PATH OR LANE,93,6483384.23509,,,
4313924123,07/23/2017,156,,,CA,201801,,HOND,PA,WT,50 62ND AVE,504A,51,21211B,BLK BIKE PATH OR LANE,93,6424201.278518,,,
4313979541,08/29/2017,1250,,,CA,201804,,HOND,PA,TN,800 MAIN ST,00906,51,21211B,BLK BIKE PATH OR LANE,93,6417738.148569,,,
4314009722,08/08/2017,1344,,,CA,201712,,PTRB,TK,PR,12700 SAN VICENTE BLVD,00159,51,21211B,BLK BIKE PATH OR LANE,93,99999,,,
4314014154,07/27/2017,1536,,,CA,201711,,FORD,PA,OR,1160 MAIN STREET,00906,51,21211B,BLK BIKE PATH OR LANE,93,6418269.120132,,,
4314028445,07/28/2017,1157,,,CA,201711,,INFI,PA,BL,1411 MAIN ST S,00600,56,21211B,BLK BIKE PATH OR LANE,93,6482433.164615,,,
4314040566,08/23/2017,1332,,,IN,,,OTHR,PA,OR,12001 SAN VICENTE BLVD,111R,51,21211B,BLK BIKE PATH OR LANE,93,6416051.233895,,,
4314094201,08/07/2017,1451,,,CA,201803,,TOYT,PA,GN,1101 MAIN ST,907R,51,21211B,BLK BIKE PATH OR LANE,93,6418180.211748,,,
4314101654,08/12/2017,1543,,,CA,201712,,LEXS,PA,BK,11677 SAN VICENTE BL,00330,51,21211B,BLK BIKE PATH OR LANE,93,6416065.609065,,,
4314102236,07/26/2017,834,,,CA,201702,,FORD,PA,BK,3430 VENICE BLVD,00147,51,21211B,BLK BIKE PATH OR LANE,93,6464227.53835655,,,
4314102240,07/26/2017,836,,,CA,201806,,CHEV,PU,BL,3430 VENICE BLVD,00147,51,21211B,BLK BIKE PATH OR LANE,93,6464227.53835655,,,
4314168504,07/29/2017,919,,,CA,201806,,CHEV,PA,SL,17738 PLUMMER STREET,330R2,53,21211B,BLK BIKE PATH OR LANE,93,6404341.605333,,,
4314168530,07/29/2017,1014,,,CA,201712,,STRN,PA,BK,18141 DEVONSHIRE STREET,330R2,53,21211B,BLK BIKE PATH OR LANE,93,6402039.837845,,,
4314205534,08/23/2017,1506,,,CA,201802,,MERZ,PA,WT,11934 SAN VICENTE BL,00119,51,21211B,BLK BIKE PATH OR LANE,93,6418726.173079,,,
4314229732,08/14/2017,336,,,AZ,202002,,CHEV,PU,WT,600 FIGUEROA ST N,00500,55,21211B,BLK BIKE PATH OR LANE,93,6476730.935317,,,
4314229743,08/14/2017,338,,,CA,201801,,TOYT,PA,WT,600 FIGUEROA ST N,00500,55,21211B,BLK BIKE PATH OR LANE,93,6476730.935317,,,
4314233906,09/11/2017,1127,,,CA,201712,,BMW,PA,WT,216 MAIN ST,00903,51,21211B,BLK BIKE PATH OR LANE,93,6416540.954323,,,
4314252504,08/03/2017,1322,,,CA,5,,FORD,MH,WT,16416 DEVONSHIRE ST,00336,53,21211B,BLK BIKE PATH OR LANE,93,6413717.31389866,,,
4314319015,08/17/2017,1457,,,CA,11,,FORD,TK,WT,1010 MAIN ST,00901,51,21211B,BLK BIKE PATH OR LANE,93,6418086.998456,,,
4314319026,08/17/2017,1500,,,CA,11,,FORD,TK,WT,1010 MAIN ST,00901,51,21211B,BLK BIKE PATH OR LANE,93,6418086.998456,,,
4314374046,08/20/2017,1133,,,CA,201710,,TOYT,PA,SL,4800 VENICE BLVD,00208,51,21211B,BLK BIKE PATH OR LANE,93,6458533.158955,,,
4314429626,08/13/2017,1832,,,CA,201803,,LNDR,PA,SL,11670 SAN VICENTE BLVD,00330,51,21211B,BLK BIKE PATH OR LANE,93,6420916.416586,,,
4314500120,08/04/2017,300,,,CA,201710,,DODG,CM,GY,8642 FOOTHILL BOULEVARD,00316,53,21211B,BLK BIKE PATH OR LANE,93,6464656.23693545,,,
4314535643,08/21/2017,1346,,,CA,201802,,FORD,PU,GN,220 VENICE WAY,00901,51,21211B,BLK BIKE PATH OR LANE,93,6419005.542224,,,
4314552104,08/21/2017,1139,,,CA,201806,,TOYT,VN,WT,701 E 4TH PL E,00666,56,21211B,BLK BIKE PATH OR LANE,93,6489549.378729,,,
4314555151,08/23/2017,1521,,,CA,,,UNK,TR,WT,17205 FIGUEROA TER,00555,55,21211B,BLK BIKE PATH OR LANE,93,6475987.52112034,,,
4314557811,08/20/2017,1229,,,CA,201807,,HOND,PA,RD,11678 SAN VICENTE BL,00330,51,21211B,BLK BIKE PATH OR LANE,93,6421013.153979,,,
4314557822,08/20/2017,1233,,,CA,201808,,LEXS,PA,GY,11694 SAN VICENTE BL,00330,51,21211B,BLK BIKE PATH OR LANE,93,6421208.76362,,,
4314559550,08/13/2017,828,,,AZ,,,FORD,PA,WT,800 MAIN ST,00201,51,21211B,BLK BIKE PATH OR LANE,93,6417738.148569,,,
4314573922,08/21/2017,112,,,CA,201707,,BMW,PA,BL,5055 LAUREL CANYON BLVD,00310,53,21211B,BLK BIKE PATH OR LANE,93,6441722.175203,,,
4314582974,08/07/2017,1539,,,CA,201805,,KIA,PA,SL,600 MAIN ST,00906,51,21211B,BLK BIKE PATH OR LANE,93,6417591.065221,,,
4314609224,08/23/2017,1047,,,CA,201807,,HOND,PA,GY,3171 SEPULVEDA BLVD S,00906,51,21211B,BLK BIKE PATH OR LANE,93,6432357.667839,,,
4314653825,09/10/2017,2346,,,CA,201801,,UNK,MH,WT,3800 SUNSET BLVD W,403A,54,21211B,BLK BIKE PATH OR LANE,93,6477259.35871084,,,
4314653836,09/10/2017,2350,,,CA,201802,,UNK,MH,PK,3800 SUNSET BLVD W,403A,54,21211B,BLK BIKE PATH OR LANE,93,6477259.35871084,,,
4314659252,08/10/2017,1211,,,LA,201906,,FORD,MH,WT,608 MAIN ST S,907R,51,21211B,BLK BIKE PATH OR LANE,93,6417603.175633,,,
4314729381,08/06/2017,1736,,,CA,201801,,DODG,PU,GY,14000 VAN NUYS BOULEVARD,00319,53,21211B,BLK BIKE PATH OR LANE,93,99999,,,
4314747824,08/15/2017,1146,,,CA,,,BMW,PA,BK,11934 SAN VICENTE BLVD,00119,51,21211B,BLK BIKE PATH OR LANE,93,6418726.173079,,,
4314749810,08/14/2017,1502,,,CA,201806,,TOYT,PA,BK,7121 MANCHESTER AVE,907R,51,21211B,BLK BIKE PATH OR LANE,93,6435184.117266,,,
4314766525,08/19/2017,1052,,,CA,201707,,FORD,PA,WT,11708 SAN VICENTE BLVD N,00330,51,21211B,BLK BIKE PATH OR LANE,93,6420372.84091724,,,
4314768430,08/28/2017,1126,,,CA,201711,,TOYT,PA,GY,17806 PLUMMER ST,00382,53,21211B,BLK BIKE PATH OR LANE,93,6404012.394628,,,
4314768441,08/28/2017,1128,,,CA,201711,,CHEV,PA,WT,17806 PLUMMER ST,00382,53,21211B,BLK BIKE PATH OR LANE,93,6404012.394628,,,
4314814136,08/01/2017,2138,,,CA,201708,,KW,PA,WT,6470 FOOTHILL BOULEVARD,00316,53,21211B,BLK BIKE PATH OR LANE,93,6479283.004779,,,
4314814291,08/02/2017,2031,,,CA,201607,,FRHT,PA,WT,9939 GLENOAKS BOULEVARD,00316,53,21211B,BLK BIKE PATH OR LANE,93,6444214.19781928,,,
4314850260,09/05/2017,1357,,,CA,201708,,CHEV,PU,BL,306 2ND ST W,00600,56,21211B,BLK BIKE PATH OR LANE,93,6486925.474416,,,
4314877733,09/01/2017,1025,,,CA,201806,,TOYT,PA,BK,800 3RD ST E,00655,56,21211B,BLK BIKE PATH OR LANE,93,6484910.509249,,,
4314878190,08/14/2017,1303,,,CA,12,,OTHR,PA,WT,100 VENICE WAY,00902,51,21211B,BLK BIKE PATH OR LANE,93,6418576.797082,,,
4314879494,08/26/2017,905,,,CA,201702,,LEXS,PA,BK,3369 SOUTH SEPULVEDA BOULEVARD,313W,51,21211B,BLK BIKE PATH OR LANE,93,6433190.130522,,,
4314879516,08/26/2017,908,,,CA,201708,,ACUR,PA,TN,3327 SOUTH SEPULVEDA BOULEVARD,313W,51,21211B,BLK BIKE PATH OR LANE,93,6433054.780772,,,
4314904263,08/15/2017,1207,,,CA,201802,,MERZ,PA,SL,9142 WOODLEY AVENUE,310W,53,21211B,BLK BIKE PATH OR LANE,93,6415061.968617,,,
4314904565,08/17/2017,1018,,,CA,201705,,CHEV,PA,RD,8940 WOODMAN AVENUE,310W,53,21211B,BLK BIKE PATH OR LANE,93,6429286.390567,,,
4314905545,08/24/2017,1527,,,CA,201801,,FORD,PA,SL,10667 WHITE OAK AVE,310W,53,21211B,BLK BIKE PATH OR LANE,93,6404627.579085,,,
4314905696,08/28/2017,1015,,,CA,201808,,CHEV,PA,BL,8940 WOODMAN AVENUE,310W,53,21211B,BLK BIKE PATH OR LANE,93,6429286.390567,,,
4314932064,08/19/2017,1025,,,CA,201712,,DODG,PU,GY,7331 LAUREL CANYON BOULEVARD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6441777.918466,,,
4314932856,08/28/2017,1026,,,GA,201605,,NISS,PA,WT,7800 WOODLEY AVENUE,340R,53,21211B,BLK BIKE PATH OR LANE,93,6415436.614752,,,
4314932860,08/28/2017,1029,,,CA,201710,,INFI,PA,WT,7800 WOODLEY AVENUE,340R,53,21211B,BLK BIKE PATH OR LANE,93,6415436.614752,,,
4314933195,08/30/2017,1329,,,CA,201710,,HOND,PA,GY,9415 GLENOAKS BOULEVARD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6447636.022754,,,
4314933302,08/31/2017,1027,,,CA,201710,,FORD,PA,GY,7800 WOODLEY AVENUE,340R,53,21211B,BLK BIKE PATH OR LANE,93,6415436.614752,,,
4314949251,08/16/2017,1333,,,CA,201712,,PTRB,CM,RD,7432 FOOTHILL BOULEVARD,00341,53,21211B,BLK BIKE PATH OR LANE,93,6472765.96939307,,,
4314988392,08/22/2017,1403,,,IL,201712,,CHEV,PA,WT,1009 MAIN ST,00906,51,21211B,BLK BIKE PATH OR LANE,93,6418084.879972,,,
4315004374,09/06/2017,1554,,,CA,201801,,INFI,PA,BK,11920 SAN VICENTE BL,00119,51,21211B,BLK BIKE PATH OR LANE,93,6418601.718023,,,
4315088864,08/16/2017,1456,,,CA,201712,,OTHR,TK,WT,11929 VENICE BLVD,00162,51,21211B,BLK BIKE PATH OR LANE,93,6432116.491022,,,
4315093451,08/14/2017,1056,,,CA,201712,,TOYT,PA,SL,13405 RIVERSIDE DRIVE,00361,53,21211B,BLK BIKE PATH OR LANE,93,6433546.506486,,,
4315107333,08/21/2017,1628,,,CA,,,GRUM,PA,WT,1400 WESTWOOD BLVD,00302,51,21211B,BLK BIKE PATH OR LANE,93,6427862.992987,,,
4315113121,08/12/2017,1904,,,AZ,,,GMC,PA,WT,6105 LANKERSHIM BOULEVARD,00315,53,21211B,BLK BIKE PATH OR LANE,93,6445362.15526655,,,
4315121425,08/29/2017,1222,,,CA,201805,,PTRB,CM,WT,507 S  SPRING ST S,00600,56,21211B,BLK BIKE PATH OR LANE,93,6486022.7262358,,,
4315125990,09/01/2017,2208,,,CA,201801,,NISS,PA,SL,945 GAYLEY AVE,203A,51,21211B,BLK BIKE PATH OR LANE,93,6425905.59169,,,
4315140712,08/15/2017,237,,,CA,201809,,HOND,PA,BK,639 SPRING ST S,00600,56,21211B,BLK BIKE PATH OR LANE,93,6485484.079335,,,
4315142506,08/30/2017,130,,,CA,201803,,CADI,PA,RD,4733 EAGLE ROCK BLVD,60B,56,21211B,BLK BIKE PATH OR LANE,93,6496145.022438,,,
4315177160,09/15/2017,1342,,,CA,201802,,FORD,PA,WT,10720 WOODLEY AVENUE,310W,53,21211B,BLK BIKE PATH OR LANE,93,6415194.008001,,,
4315177171,09/15/2017,1345,,,CA,201801,,TOYT,PA,SL,10780 WOODLEY AVENUE,310W,53,21211B,BLK BIKE PATH OR LANE,93,6415200.413333,,,
4315234884,08/24/2017,1338,,,CA,201804,,FORD,PA,SL,12907 SHORT AVE,00906,51,21211B,BLK BIKE PATH OR LANE,93,6430784.634876,,,
4315236936,08/15/2017,1437,,,CA,201803,,FORD,VN,WT,11140 CHANDLER BLVD,00361,53,21211B,BLK BIKE PATH OR LANE,93,6448765.98692,,,
4315294336,08/21/2017,1723,,,CA,201711,,HOND,PA,SL,5338 LAUREL CANYON BOULEVARD,00315,53,21211B,BLK BIKE PATH OR LANE,93,6434536.039527,,,
4315322115,08/17/2017,1850,,,CA,201809,,MERZ,PA,BK,11934 SAN VICENTE BLVD,00206,51,21211B,BLK BIKE PATH OR LANE,93,6418726.173079,,,
4315331473,08/29/2017,1419,,,CA,201710,,FORD,PA,RD,11674 SAN VICENTE BOULEVARD,00906,51,21211B,BLK BIKE PATH OR LANE,93,6420964.685904,,,
4315422020,08/16/2017,300,,,CA,201707,,NISS,PU,WT,12600 VAN NUYS BLVD,00316,53,21211B,BLK BIKE PATH OR LANE,93,6438727.53435,,,
4315422230,08/17/2017,228,,,CO,201711,,FORD,PA,SL,7455 LANKERSHIM BLVD,00316,53,21211B,BLK BIKE PATH OR LANE,93,6444419.480758,,,
4315422241,08/17/2017,234,,,CA,,,BMW,PA,GY,6147 LANKERSHIM BLVD,00316,53,21211B,BLK BIKE PATH OR LANE,93,6445222.792625,,,
4315422753,08/21/2017,405,,,CA,201610,,CHEV,PU,WT,10931 WHITE OAK AVE,00317,53,21211B,BLK BIKE PATH OR LANE,93,6404648.64215445,,,
4315422775,08/21/2017,413,,,CA,201708,,HOND,PA,GY,17256 RINALDI ST,00317,53,21211B,BLK BIKE PATH OR LANE,93,6407720.53562494,,,
4315422952,08/22/2017,336,,,CA,201804,,FORD,PA,OT,10001 ZELZAH AVE,00317,53,21211B,BLK BIKE PATH OR LANE,93,6403520.502368,,,
4315423276,08/23/2017,728,,,CA,201711,,ISU,PA,GY,8725 WOODMAN AVE,00317,53,21211B,BLK BIKE PATH OR LANE,93,6430226.31591156,,,
4315423486,08/24/2017,745,,,CA,201804,,CHEV,VN,WT,14932 DEVONSHIRE ST,00317,53,21211B,BLK BIKE PATH OR LANE,93,6423518.92500946,,,
4315423840,08/30/2017,331,,,CA,,,OTHR,TR,SL,10000 WOODMAN AVE,00319,53,21211B,BLK BIKE PATH OR LANE,93,6425113.559488,,,
4315423895,08/30/2017,423,,,CA,201804,,FRHT,TK,GN,12901 BRADLEY AVE,00319,53,21211B,BLK BIKE PATH OR LANE,93,6423290.73918407,,,
4315452761,09/07/2017,2149,,,CA,,,CHEV,PA,GN,3201 SEPULVEDA BLVD,00315,53,21211B,BLK BIKE PATH OR LANE,93,6416401.615997,,,
4315460671,08/17/2017,1439,,,CA,201806,,HOND,PA,GY,1100 MAIN ST S,00906,51,21211B,BLK BIKE PATH OR LANE,93,6418180.211748,,,
4315489721,08/19/2017,1653,,,CA,201711,,TOYT,PA,WT,4058 TUJUNGA AVENUE,00315,53,21211B,BLK BIKE PATH OR LANE,93,6446997.466171,,,
4315534322,08/21/2017,1303,,,CA,201710,,HYUN,PA,SL,6327 MANCHESTER AVE W,138B,51,21211B,BLK BIKE PATH OR LANE,93,6441192.53157839,,,
4315534333,08/21/2017,1314,,,CA,201709,,TOYT,PA,GY,6850 MANCHESTER AVE W,138B,51,21211B,BLK BIKE PATH OR LANE,93,6436701.38874612,,,
4315556486,08/23/2017,453,,,GA,7,,LNDR,PA,BK,5305 WHITE OAK AVE,00310,53,21211B,BLK BIKE PATH OR LANE,93,6404807.963196,,,
4315556615,08/24/2017,308,,,CA,201712,,BMW,PA,WT,14216 CHANDLER BLVD,00300,53,21211B,BLK BIKE PATH OR LANE,93,6427785.44534007,,,
4315556630,08/24/2017,319,,,CA,201711,,GMC,TK,GY,13016 CHANDLER BLVD,00300,53,21211B,BLK BIKE PATH OR LANE,93,6435748.116162,,,
4315557072,08/28/2017,145,,,CA,201708,,NISS,PA,BK,12400 CHANDLER BLVD,00315,53,21211B,BLK BIKE PATH OR LANE,93,6439630.283665,,,
4315557330,08/31/2017,221,,,CA,201712,,FORD,PA,BK,11643 CHANDLER BLVD,00315,53,21211B,BLK BIKE PATH OR LANE,93,6445006.289328,,,
4315576882,09/11/2017,1122,,,CA,201712,,HOND,PA,SL,3171 SEPULVEDA BLVD S,00906,51,21211B,BLK BIKE PATH OR LANE,93,6432357.667839,,,
4315576893,09/11/2017,1125,,,AZ,,,FORD,TK,WT,3171 SEPULVEDA BLVD S,00906,51,21211B,BLK BIKE PATH OR LANE,93,6432357.667839,,,
4315580360,08/18/2017,550,,,CA,201710,,BMW,PA,WT,14212 CHANDLER BOULEVARD,00309,53,21211B,BLK BIKE PATH OR LANE,93,6427811.1506429,,,
4315664102,08/14/2017,1230,,,CA,201804,,FORD,CM,WT,7350 LANKERSHIM BLVD,00351,53,21211B,BLK BIKE PATH OR LANE,93,6444416.678783,,,
4315690116,08/28/2017,1118,,,CA,201805,,HOND,PA,BN,3233 SEPULVEDA BLVD S,00906,51,21211B,BLK BIKE PATH OR LANE,93,6432616.399551,,,
4315690120,08/28/2017,1124,,,CA,201710,,CADI,PA,WT,3300 SEPULVEDA BLVD S,00906,51,21211B,BLK BIKE PATH OR LANE,93,6432628.711279,,,
4315699765,08/25/2017,1207,,,CA,,,INFI,PA,BK,11248 CHANDLER BOULEVARD,00300,53,21211B,BLK BIKE PATH OR LANE,93,6447897.902303,,,
4315701611,10/04/2017,1650,,,CA,201803,,LEXS,PA,BL,11640 SAN VICENTE BLVD,00119,51,21211B,BLK BIKE PATH OR LANE,93,99999,,,
4315701622,10/04/2017,1654,,,CA,201806,,MERZ,PA,GY,11678 SAN VICENTE BLVD,00119,51,21211B,BLK BIKE PATH OR LANE,93,6421013.153979,,,
4315815346,09/11/2017,1043,,,CA,201802,,NISS,PA,GY,4048 TUJUNGA AVE,00395,53,21211B,BLK BIKE PATH OR LANE,93,6446997.340211,,,
4315815350,09/11/2017,1044,,,CA,201712,,HOND,PA,WT,4048 TUJUNGA AVE,00395,53,21211B,BLK BIKE PATH OR LANE,93,6446997.340211,,,
4315815836,09/14/2017,1021,,,CA,201808,,MAZD,PA,RD,4048 TUJUNGA AV,00395,53,21211B,BLK BIKE PATH OR LANE,93,6446997.340211,,,
4315815840,09/14/2017,1023,,,CA,201710,,TOYT,PA,SL,4048 TUJUNGA AV,00395,53,21211B,BLK BIKE PATH OR LANE,93,6446997.340211,,,
4315815873,09/14/2017,1118,,,CA,201805,,JEEP,PA,SL,4355 TUJUNGA AV,00395,53,21211B,BLK BIKE PATH OR LANE,93,6447002.184563,,,
4315816013,08/29/2017,1634,,,CA,201807,,GMC,PA,BN,8725 WOODMAN AVENUE,310W,53,21211B,BLK BIKE PATH OR LANE,93,6430226.31591156,,,
4315817306,09/12/2017,1006,,,CA,201702,,FORD,CM,WT,8700 WOODMAN AVE,310W,53,21211B,BLK BIKE PATH OR LANE,93,6430358.068591,,,
4315817590,09/13/2017,1150,,,CA,201807,,FORD,PA,GY,10660 WHITE OAK AVE,310W,53,21211B,BLK BIKE PATH OR LANE,93,6404626.879603,,,
4315829103,09/29/2017,1122,,,CA,,,MERZ,PA,BL,1318 MAIN ST S,00684,56,21211B,BLK BIKE PATH OR LANE,93,6482732.106486,,,
4315837256,09/08/2017,1936,,,CA,1,,NISS,PA,BK,1533 FAIRFAX AVE,00401,54,21211B,BLK BIKE PATH OR LANE,93,6452207.369236,,,
4315940462,08/30/2017,1331,,,CA,201807,,BMW,PA,WT,608 MAIN STREET,00906,51,21211B,BLK BIKE PATH OR LANE,93,6417603.175633,,,
4315941140,09/01/2017,1312,,,CA,201805,,LEXS,PA,WT,300 WINDWARD AVE,00906,51,21211B,BLK BIKE PATH OR LANE,93,6419409.821875,,,
4315941195,09/01/2017,1533,,,CA,201711,,BMW,PA,WT,300 WINDWARD AVE,00906,51,21211B,BLK BIKE PATH OR LANE,93,6419409.821875,,,
4315941206,09/01/2017,1538,,,CA,201708,,FORD,PA,GY,300 WINDWARD AVE,00906,51,21211B,BLK BIKE PATH OR LANE,93,6419409.821875,,,
4315945900,09/09/2017,900,,,ON,201905,,TOYT,PA,BK,17806 PLUMMER STREET,378R1,53,21211B,BLK BIKE PATH OR LANE,93,6404012.394628,,,
4315968440,08/31/2017,1114,,,CA,4,,FORD,VN,WT,534 HELIOTROPE DR,00400,54,21211B,BLK BIKE PATH OR LANE,93,6472246.54313,,,
4316008782,08/25/2017,2034,,,CA,201804,,UNK,BU,BK,945 GAYLEY AVE,203A,51,21211B,BLK BIKE PATH OR LANE,93,6425905.59169,,,
4316040514,09/01/2017,417,,,CA,201801,,MAZD,PA,GY,11900 CULVER BOULEVARD,502A,51,21211B,BLK BIKE PATH OR LANE,93,6435376.58066,,,
4316040691,09/04/2017,825,,,CA,201711,,BMW,PA,BK,3415 SOUTH SEPULVEDA BOULEVARD,00906,51,21211B,BLK BIKE PATH OR LANE,93,6433322.905036,,,
4316047956,09/26/2017,833,,,CA,201805,,DODG,VN,GY,3300 SEPULVEDA BLVD S,00906,51,21211B,BLK BIKE PATH OR LANE,93,6432628.711279,,,
4316049032,09/11/2017,1251,,,CA,,,BMW,PA,BK,11678 SAN VICENTE BL,00119,51,21211B,BLK BIKE PATH OR LANE,93,6421013.153979,,,
4316077124,09/07/2017,1148,,,CA,201801,,GRUM,CM,BN,900 3RD ST E,00641,56,21211B,BLK BIKE PATH OR LANE,93,6484587.338155,,,
4316101285,08/31/2017,1335,,,CA,201705,,CHEV,TR,BK,4522 WOODMAN AVENUE,360R1,53,21211B,BLK BIKE PATH OR LANE,93,6431201.102592,,,
4316133360,09/18/2017,1136,,,CA,201801,,HYUN,PA,GN,101 VENICE WAY,00164,51,21211B,BLK BIKE PATH OR LANE,93,6418576.797082,,,
4316165442,09/05/2017,1125,,,CA,201808,,TOYT,PA,GY,3400 SEPULVEDA BLVD S,00906,51,21211B,BLK BIKE PATH OR LANE,93,6433257.05251,,,
4316166341,09/14/2017,1001,,,CA,201808,,CHEV,PA,GY,8638 WOODMAN AVENUE,310W,53,21211B,BLK BIKE PATH OR LANE,93,6430634.674789,,,
4316210183,08/22/2017,1555,,,CA,201710,,GMC,PA,BL,4364 HUNTINGTON DRIVE SOUTH,00671,56,21211B,BLK BIKE PATH OR LANE,93,6503182.40916715,,,
4316217452,09/28/2017,1241,,,CA,201802,,FRHT,TK,RD,4882 HUNTINGTON DR S,6T8,56,21211B,BLK BIKE PATH OR LANE,93,6507958.65893053,,,
4316224452,10/24/2017,1505,,,CA,201805,,PTRB,CM,WT,507 SPRING ST S,00600,56,21211B,BLK BIKE PATH OR LANE,93,6486022.726236,,,
4316342376,09/09/2017,958,,,CA,,,FERR,PA,SL,11694 SAN VICENTE BL,00330,51,21211B,BLK BIKE PATH OR LANE,93,6421208.76362,,,
4316376186,09/13/2017,1424,,,CA,201712,,FRHT,CM,BL,10600 GLENOAKS BOULEVARD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6441122.934981,,,
4316377763,10/05/2017,1402,,,CA,201805,,DODG,PU,GO,13312 VAN NUYS BOULEVARD,340R,53,21211B,BLK BIKE PATH OR LANE,93,6433752.055422,,,
4316377855,10/06/2017,1336,,,CA,,,FORD,PU,WT,11012 GLENOAKS BOULEVARD,00400,53,21211B,BLK BIKE PATH OR LANE,93,6438357.76816758,,,
4316450983,09/08/2017,1435,,,CA,201712,,ISU,CM,WT,13018 SAN VICENTE BLVD,907R,51,21211B,BLK BIKE PATH OR LANE,93,6412891.416223,,,
4316460245,09/01/2017,209,,,CA,201708,,FRHT,TK,GY,701 EAST G STREET,00500,55,21211B,BLK BIKE PATH OR LANE,93,6484314.372476,,,
4316460260,09/01/2017,213,,,TN,,,VOLV,TK,WT,726 EAST G STREET,00500,55,21211B,BLK BIKE PATH OR LANE,93,6484422.506254,,,
4316462161,09/03/2017,258,,,CA,,,OTHR,TR,PK,4315 WOODMAN AVE,00319,53,21211B,BLK BIKE PATH OR LANE,93,6431193.239793,,,
4316462345,09/05/2017,201,,,CA,201806,,DODG,TK,WT,7744 LAUREL CANYON BLVD,00319,53,21211B,BLK BIKE PATH OR LANE,93,6434344.086693,,,
